priority,identifier,change,symbol,series,marketType,lastPrice,totalTradedVolume,open,dayHigh,dayLow,previousClose,totalTradedValue,yearHigh,yearLow,ffmc,lastUpdateTime,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,nearWKH,nearWKL,chart30Path,chart365Path,companyName,pChange,Timestamp
0,HDFCLIFEEQN,29.6,HDFCLIFE,EQ,N,559.8,7869984,532.9,560.95,529.95,530.2,4357216641.6,796.9,508.7,604757228970.13,2026-09-17 14:39:57,0,-27.15,3.05,17-Sep-2025,17-Aug-2026,29.752792069268416,-10.04521328877531,,,HDFC LIFE INSURANCE COMPANY LIMITED,5.58,2026-09-17 14:41:49
0,LTEQN,48.7,LT,EQ,N,3856.4,1127399,3811.0,3875.0,3811.0,3807.7,4343890894.98,4440.0,3288.1,4503252057304.08,2026-09-17 14:40:02,0,4.63,-5.65,17-Sep-2025,17-Aug-2026,13.144144144144144,-17.283537605303977,,,LARSEN & TOUBRO LIMITED,1.28,2026-09-17 14:41:49
0,KOTAKBANKEQN,0.45,KOTAKBANK,EQ,N,415.45,9041235,415.0,417.6,412.5,415.0,3750213865.65,453.2,345.5,3052757778364.16,2026-09-17 14:40:02,0,1.33,5.81,17-Sep-2025,17-Aug-2026,8.329655781112091,-20.246020260492042,,,KOTAK MAHINDRA BANK LIMITED,0.11,2026-09-17 14:41:49
0,TATASTEELEQN,3.0,TATASTEEL,EQ,N,186.0,19522654,183.0,186.45,182.87,183.0,3602710569.16,224.4,160.06,1535168940370.65,2026-09-17 14:40:01,0,8.97,0.39,17-Sep-2025,17-Aug-2026,17.112299465240643,-16.206422591528177,,,TATA STEEL LIMITED,1.64,2026-09-17 14:41:49
0,SHRIRAMFINEQN,14.2,SHRIRAMFIN,EQ,N,993.2,3617882,979.0,1005.5,978.3,979.0,3594293409.36,1153.7,603.15,1387437807796.12,2026-09-17 14:40:01,0,59.36,-11.48,17-Sep-2025,17-Aug-2026,13.911762156539828,-64.6688220177402,,,SHRIRAM FINANCE LIMITED,1.45,2026-09-17 14:41:49
0,BAJFINANCEEQN,5.0,BAJFINANCE,EQ,N,1011.2,3350315,1010.0,1027.9,1010.0,1006.2,3407973921.15,1176.4,787.9,2703998382669.24,2026-09-17 14:40:02,0,0.41,-7.13,17-Sep-2025,17-Aug-2026,14.042842570554233,-28.341160045691076,,,BAJAJ FINANCE LIMITED,0.5,2026-09-17 14:41:49
0,ITCEQN,2.15,ITC,EQ,N,266.3,11501936,264.8,268.5,264.1,264.15,3061700343.84,426.4,255.5,2559928322216.93,2026-09-17 14:39:58,0,-34.97,-2.53,17-Sep-2025,17-Aug-2026,37.546904315197,-4.227005870841487,,,ITC LIMITED,0.81,2026-09-17 14:41:49
0,TECHMEQN,0.2,TECHM,EQ,N,1558.2,1935879,1545.1,1569.7,1538.0,1558.0,3010446715.32,1854.0,1304.1,987852329519.26,2026-09-17 14:40:01,0,0.52,-3.4,17-Sep-2025,17-Aug-2026,15.954692556634305,-19.484702093397747,,,TECH MAHINDRA LIMITED,0.01,2026-09-17 14:41:49
0,BELEQN,8.6,BEL,EQ,N,394.35,6460075,387.0,395.9,387.0,385.75,2541910311.0,473.45,380.45,1408850044614.2,2026-09-17 14:40:01,0,-4.33,-4.39,17-Sep-2025,17-Aug-2026,16.70714964621396,-3.6535681429885662,,,BHARAT ELECTRONICS LIMITED,2.23,2026-09-17 14:41:49
0,MARUTIEQN,220.0,MARUTI,EQ,N,12386.0,199078,12165.0,12409.0,12127.0,12166.0,2450176374.36,17370.0,12127.0,1611429203155.78,2026-09-17 14:40:02,0,-21.59,-9.96,17-Sep-2025,17-Aug-2026,28.69314910765688,-2.1357301888348315,,,MARUTI SUZUKI INDIA LIMITED,1.81,2026-09-17 14:41:49
0,SBILIFEEQN,69.3,SBILIFE,EQ,N,1767.2,1377444,1693.0,1771.1,1689.0,1697.9,2404672863.0,2132.0,1652.9,791870588714.44,2026-09-17 14:39:57,0,-2.05,-1.31,17-Sep-2025,17-Aug-2026,17.110694183864915,-6.915118881965031,,,SBI LIFE INSURANCE COMPANY LIMITED,4.08,2026-09-17 14:41:49
0,JIOFINEQN,4.22,JIOFIN,EQ,N,229.06,9821306,225.0,230.36,225.0,224.84,2244463060.18,321.6,223.3,749792294042.28,2026-09-17 14:39:57,0,-27.49,-8.3,17-Sep-2025,17-Aug-2026,28.774875621890548,-2.5794894760412004,,,JIO FINANCIAL SERVICES LIMITED,1.88,2026-09-17 14:41:49
0,DRREDDYEQN,34.5,DRREDDY,EQ,N,1174.5,1914657,1140.0,1189.8,1140.0,1140.0,2239727465.46,1414.9,1101.0,714020574090.54,2026-09-17 14:40:02,0,-10.48,-1.52,17-Sep-2025,17-Aug-2026,16.990600042405823,-6.67574931880109,,,DR. REDDY'S LABORATORIES LIMITED,3.03,2026-09-17 14:41:49
0,HINDALCOEQN,5.6,HINDALCO,EQ,N,978.3,2188456,972.0,987.2,970.5,972.7,2145868646.24,1176.0,731.95,1412518242422.33,2026-09-17 14:39:58,0,30.4,-6.84,17-Sep-2025,17-Aug-2026,16.81122448979592,-33.65667053760503,,,HINDALCO INDUSTRIES LIMITED,0.58,2026-09-17 14:41:49
0,INDIGOEQN,110.5,INDIGO,EQ,N,4844.0,434763,4746.5,4854.0,4746.5,4733.5,2091331763.64,5970.0,3895.2,1093534771221.83,2026-09-17 14:39:58,0,-15.73,-8.21,17-Sep-2025,17-Aug-2026,18.860971524288107,-24.358184432121586,,,INTERGLOBE AVIATION LIMITED,2.33,2026-09-17 14:41:49
0,SUNPHARMAEQN,7.3,SUNPHARMA,EQ,N,1860.8,1061702,1853.5,1864.2,1847.4,1853.5,1972355656.46,2046.9,1548.0,1961892167574.96,2026-09-17 14:39:58,0,14.85,-1.13,17-Sep-2025,17-Aug-2026,9.09179735209341,-20.20671834625323,,,SUN PHARMACEUTICAL INDUSTRIES LIMITED,0.39,2026-09-17 14:41:49
0,TITANEQN,-51.5,TITAN,EQ,N,4857.0,397415,4895.0,4915.5,4845.5,4908.5,1934803005.05,5186.7,3303.1,1998650232487.65,2026-09-17 14:39:57,0,37.95,-4.11,17-Sep-2025,17-Aug-2026,6.356642952166117,-47.043686234143685,,,TITAN COMPANY LIMITED,-1.05,2026-09-17 14:41:49
0,ONGCEQN,-4.41,ONGC,EQ,N,232.39,7950996,235.1,235.65,231.25,236.8,1851548438.52,307.5,227.65,900193226877.79,2026-09-17 14:40:01,0,-1.9,-2.56,17-Sep-2025,17-Aug-2026,24.4260162601626,-2.0821436415550187,,,OIL & NATURAL GAS CORPORATION LIMITED,-1.86,2026-09-17 14:41:49
0,HINDUNILVREQN,-8.6,HINDUNILVR,EQ,N,1953.4,921448,1962.0,1968.9,1949.0,1962.0,1804554548.72,2667.2,1926.2,1728002575089.16,2026-09-17 14:39:58,0,-23.99,-4.95,17-Sep-2025,17-Aug-2026,26.762147570485904,-1.412106738656422,,,HINDUSTAN UNILEVER LIMITED,-0.44,2026-09-17 14:41:49
0,TMPVEQN,11.2,TMPV,EQ,N,312.2,5035929,301.0,312.5,299.75,301.0,1536764093.64,739.7,294.3,644662512206.66,2026-09-17 14:40:01,0,-56.84,-6.0,17-Sep-2025,17-Aug-2026,57.793700148708936,-6.082229018008834,,,TATA MOTORS PASSENGER VEHICLES LIMITED,3.72,2026-09-17 14:41:49
0,ADANIENTEQN,5.1,ADANIENT,EQ,N,2925.1,499485,2930.1,2945.0,2907.0,2920.0,1463286261.15,3245.0,1753.0,875656880240.17,2026-09-17 14:40:02,0,25.47,-2.7,17-Sep-2025,17-Aug-2026,9.85824345146379,-66.8625213918996,,,ADANI ENTERPRISES LIMITED,0.17,2026-09-17 14:41:49
0,TATACONSUMEQN,11.6,TATACONSUM,EQ,N,1011.7,1420354,1003.1,1020.3,999.0,1000.1,1436744885.16,1282.7,986.0,657028965451.59,2026-09-17 14:39:56,0,-11.01,-5.72,17-Sep-2025,17-Aug-2026,21.127309581351835,-2.606490872210953,,,TATA CONSUMER PRODUCTS LIMITED,1.16,2026-09-17 14:41:49
0,ULTRACEMCOEQN,118.0,ULTRACEMCO,EQ,N,10818.0,129674,10740.0,10834.0,10703.0,10700.0,1397208821.72,13110.0,10325.0,1276350164125.06,2026-09-17 14:39:57,0,-14.98,-7.41,17-Sep-2025,17-Aug-2026,17.48283752860412,-4.774818401937046,,,ULTRATECH CEMENT LIMITED,1.1,2026-09-17 14:41:49
0,JSWSTEELEQN,2.6,JSWSTEEL,EQ,N,1251.5,1099476,1248.9,1256.6,1242.1,1248.9,1374114110.04,1351.0,1073.2,1170646655605.98,2026-09-17 14:39:59,0,12.69,-2.02,17-Sep-2025,17-Aug-2026,7.364914877868245,-16.613865076407006,,,JSW STEEL LIMITED,0.21,2026-09-17 14:41:49
0,GRASIMEQN,-14.7,GRASIM,EQ,N,3172.3,384716,3190.0,3205.0,3159.0,3187.0,1225905228.32,3411.1,2502.5,1193801343368.31,2026-09-17 14:39:57,0,10.56,-2.54,17-Sep-2025,17-Aug-2026,7.000674269297294,-26.765234765234766,,,GRASIM INDUSTRIES LIMITED,-0.46,2026-09-17 14:41:49
0,NTPCEQN,2.1,NTPC,EQ,N,329.1,3580525,327.8,331.3,327.2,327.0,1181107781.75,414.4,315.55,1555846737163.72,2026-09-17 14:40:01,0,-2.21,-2.39,17-Sep-2025,17-Aug-2026,20.583976833976834,-4.294089684677547,,,NTPC LIMITED,0.64,2026-09-17 14:41:49
0,EICHERMOTEQN,25.0,EICHERMOT,EQ,N,7525.0,156752,7495.0,7550.5,7489.0,7500.0,1180000840.64,8230.0,6442.0,1033907725784.53,2026-09-17 14:39:58,0,9.27,-6.47,17-Sep-2025,17-Aug-2026,8.566221142162819,-16.811549208320397,,,EICHER MOTORS LIMITED,0.33,2026-09-17 14:41:49
0,BAJAJ-AUTOEQN,-115.0,BAJAJ-AUTO,EQ,N,11478.0,98779,11568.0,11576.0,11435.0,11593.0,1137310784.51,12470.0,8491.5,1247029895102.9,2026-09-17 14:40:01,0,26.61,-1.39,17-Sep-2025,17-Aug-2026,7.955092221331195,-35.170464582229286,,,BAJAJ AUTO LIMITED,-0.99,2026-09-17 14:41:49
0,HCLTECHEQN,0.0,HCLTECH,EQ,N,1253.0,905842,1242.2,1254.6,1235.3,1253.0,1126305825.96,1780.1,1030.0,1317324349426.97,2026-09-17 14:40:01,0,-15.65,-5.69,17-Sep-2025,17-Aug-2026,29.610696028313015,-21.650485436893202,,,HCL TECHNOLOGIES LIMITED,0.0,2026-09-17 14:41:49
0,ADANIPORTSEQN,9.7,ADANIPORTS,EQ,N,1733.5,637809,1731.0,1738.8,1725.1,1723.8,1105839622.29,1891.1,1292.0,1275292396892.96,2026-09-17 14:40:02,0,23.35,2.57,17-Sep-2025,17-Aug-2026,8.333773993971763,-34.171826625387,,,ADANI PORTS AND SPECIAL ECONOMIC ZONE LIMITED,0.56,2026-09-17 14:41:49
0,APOLLOHOSPEQN,63.5,APOLLOHOSP,EQ,N,8760.0,123500,8707.0,8797.5,8686.5,8696.5,1080953510.0,9050.0,6696.5,899278977977.87,2026-09-17 14:40:01,0,11.12,-0.68,17-Sep-2025,17-Aug-2026,3.2044198895027622,-30.814604644217127,,,APOLLO HOSPITALS ENTERPRISE LIMITED,0.73,2026-09-17 14:41:49
0,POWERGRIDEQN,0.8,POWERGRID,EQ,N,263.6,4022799,263.5,265.7,263.25,262.8,1065277403.19,324.95,250.0,1190388494107.22,2026-09-17 14:40:01,0,-8.18,-0.94,17-Sep-2025,17-Aug-2026,18.87982766579474,-5.44,,,POWER GRID CORPORATION OF INDIA LIMITED,0.3,2026-09-17 14:41:49
0,TRENTEQN,16.2,TRENT,EQ,N,2785.9,381667,2760.0,2811.0,2760.0,2769.7,1064312779.53,3498.67,2183.67,924397458503.95,2026-09-17 14:40:02,0,-19.61,-5.44,17-Sep-2025,17-Aug-2026,20.372598730374687,-27.578800826132152,,,TRENT LIMITED,0.58,2026-09-17 14:41:49
0,NESTLEINDEQN,-4.5,NESTLEIND,EQ,N,1380.0,767099,1384.5,1391.7,1370.1,1384.5,1057491997.44,1553.0,1145.0,986707523284.95,2026-09-17 14:39:56,0,14.59,-6.12,17-Sep-2025,17-Aug-2026,11.139729555698647,-20.524017467248907,,,NESTLE INDIA LIMITED,-0.33,2026-09-17 14:41:49
0,WIPROEQN,0.05,WIPRO,EQ,N,166.94,5906662,165.75,167.35,165.02,166.89,982986690.04,273.1,165.02,450773194343.83,2026-09-17 14:40:01,0,-34.45,-8.41,17-Sep-2025,17-Aug-2026,38.87220798242402,-1.1634953338989213,,,WIPRO LIMITED,0.03,2026-09-17 14:41:49
0,COALINDIAEQN,-3.4,COALINDIA,EQ,N,418.85,2332792,421.1,422.8,417.55,422.25,978746211.52,491.25,369.6,1000348071152.67,2026-09-17 14:40:01,0,4.82,2.58,17-Sep-2025,17-Aug-2026,14.73791348600509,-13.32521645021645,,,COAL INDIA LIMITED,-0.81,2026-09-17 14:41:49
0,ASIANPAINTEQN,30.9,ASIANPAINT,EQ,N,2447.5,388905,2424.0,2449.0,2421.0,2416.6,947337578.55,2985.7,2115.0,1103459027860.46,2026-09-17 14:40:01,0,-1.89,-8.97,17-Sep-2025,17-Aug-2026,18.025923569012292,-15.721040189125295,,,ASIAN PAINTS LIMITED,1.28,2026-09-17 14:41:49
0,MAXHEALTHEQN,15.1,MAXHEALTH,EQ,N,1040.1,843707,1022.1,1042.9,1021.1,1025.0,873937021.81,1221.9,903.0,772042180221.02,2026-09-17 14:39:57,0,-9.85,3.64,17-Sep-2025,17-Aug-2026,14.87846795973484,-15.182724252491694,,,MAX HEALTHCARE INSTITUTE LIMITED,1.47,2026-09-17 14:41:49
0,BAJAJFINSVEQN,16.6,BAJAJFINSV,EQ,N,1853.6,379599,1837.0,1863.0,1832.1,1837.0,700952329.44,2195.0,1597.0,1071098138768.97,2026-09-17 14:39:56,0,-9.89,-7.56,17-Sep-2025,17-Aug-2026,15.553530751708427,-16.06762680025047,,,BAJAJ FINSERV LIMITED,0.9,2026-09-17 14:41:49
0,CIPLAEQN,22.0,CIPLA,EQ,N,1380.0,476840,1362.5,1382.0,1351.6,1358.0,652999001.2,1673.0,1165.7,774568790018.66,2026-09-17 14:40:01,0,-11.5,-3.58,17-Sep-2025,17-Aug-2026,17.513448894202032,-18.383803723084842,,,CIPLA LIMITED,1.62,2026-09-17 14:41:49
1,NIFTY 50,80.5,NIFTY 50,,,23298.1,196120149,23195.25,23363.55,23193.65,23217.6,144135715515.19,26373.2,22182.55,,2026-09-17 14:41:45,0,-8.02,-4.07,16-Sep-2025,17-Aug-2026,11.65994266907315,-5.0289529382329805,,,,0.35,2026-09-17 14:42:19
0,HDFCBANKEQN,-5.75,HDFCBANK,EQ,N,715.75,17951024,717.5,719.4,713.1,721.5,12851497102.08,1020.5,681.9,10943094684291.34,2026-09-17 14:41:01,0,-25.91,-1.78,17-Sep-2025,17-Aug-2026,29.86281234688878,-4.964070978149289,,,HDFC BANK LIMITED,-0.8,2026-09-17 14:42:19
0,ICICIBANKEQN,-7.5,ICICIBANK,EQ,N,1351.3,5928376,1352.0,1363.0,1349.1,1358.8,8033423750.08,1480.0,1187.6,9660025813298.67,2026-09-17 14:40:57,0,-4.78,-4.52,17-Sep-2025,17-Aug-2026,8.695945945945946,-13.784102391377568,,,ICICI BANK LIMITED,-0.55,2026-09-17 14:42:19
0,RELIANCEEQN,4.8,RELIANCE,EQ,N,1244.8,6156429,1244.8,1253.4,1238.5,1240.0,7661306504.76,1611.8,1235.3,8387916669214.35,2026-09-17 14:41:02,0,-11.97,-5.43,17-Sep-2025,17-Aug-2026,22.769574388881995,-0.7690439569335384,,,RELIANCE INDUSTRIES LIMITED,0.39,2026-09-17 14:42:19
0,ETERNALEQN,7.15,ETERNAL,EQ,N,324.15,23395968,318.3,327.8,318.25,317.0,7602753761.28,368.45,212.6,2336174993991.27,2026-09-17 14:41:01,0,-1.28,1.9,17-Sep-2025,17-Aug-2026,12.023341023205319,-52.469426152398874,,,ETERNAL LIMITED,2.26,2026-09-17 14:42:19
0,SBINEQN,-3.6,SBIN,EQ,N,987.8,6983109,991.2,1000.9,985.2,991.4,6919004059.38,1234.7,821.65,4072489321400.92,2026-09-17 14:41:02,0,15.27,-6.9,17-Sep-2025,17-Aug-2026,19.99676034664291,-20.2215055072111,,,STATE BANK OF INDIA,-0.36,2026-09-17 14:42:19
0,BHARTIARTLEQN,1.0,BHARTIARTL,EQ,N,1836.0,3317369,1841.8,1845.9,1827.6,1835.0,6092713079.09,2174.5,1740.5,5699438953416.49,2026-09-17 14:41:01,0,-5.47,-6.81,17-Sep-2025,17-Aug-2026,15.566796964819499,-5.48692904337834,,,BHARTI AIRTEL LIMITED,0.05,2026-09-17 14:42:19
0,TCSEQN,25.7,TCS,EQ,N,2214.5,2112883,2171.0,2234.5,2162.5,2188.8,4621720274.2,3350.0,1976.8,2262472022587.22,2026-09-17 14:41:02,0,-30.19,-4.25,17-Sep-2025,17-Aug-2026,33.8955223880597,-12.024484014569001,,,TATA CONSULTANCY SERVICES LIMITED,1.17,2026-09-17 14:42:19
0,M&MEQN,22.2,M&M,EQ,N,3092.2,1481100,3047.0,3127.8,3047.0,3070.0,4600059624.0,3839.9,2896.0,2753108313578.96,2026-09-17 14:41:01,0,-14.9,-8.81,17-Sep-2025,17-Aug-2026,19.471861246386624,-6.774861878453039,,,MAHINDRA & MAHINDRA LIMITED,0.72,2026-09-17 14:42:19
0,INFYEQN,-0.1,INFY,EQ,N,1059.9,4242338,1054.9,1062.8,1048.6,1060.0,4473799961.28,1728.0,982.4,3710544328399.97,2026-09-17 14:41:02,0,-30.41,-7.05,17-Sep-2025,17-Aug-2026,38.66319444444444,-7.888843648208469,,,INFOSYS LIMITED,-0.01,2026-09-17 14:42:19
0,AXISBANKEQN,0.9,AXISBANK,EQ,N,1241.9,3566453,1238.0,1257.6,1233.0,1241.0,4455676726.49,1418.3,1104.0,3558678329165.45,2026-09-17 14:41:00,0,10.3,1.2,17-Sep-2025,17-Aug-2026,12.437425086371007,-12.490942028985508,,,AXIS BANK LIMITED,0.07,2026-09-17 14:42:19
0,HDFCLIFEEQN,29.6,HDFCLIFE,EQ,N,559.8,7890304,532.9,560.95,529.95,530.2,4368624615.68,796.9,508.7,604487223956.75,2026-09-17 14:40:56,0,-27.16,3.03,17-Sep-2025,17-Aug-2026,29.752792069268416,-10.04521328877531,,,HDFC LIFE INSURANCE COMPANY LIMITED,5.58,2026-09-17 14:42:19
0,LTEQN,47.4,LT,EQ,N,3855.1,1128338,3811.0,3875.0,3811.0,3807.7,4347508880.76,4440.0,3288.1,4499866943390.77,2026-09-17 14:41:01,0,4.61,-5.66,17-Sep-2025,17-Aug-2026,13.173423423423424,-17.24400109485721,,,LARSEN & TOUBRO LIMITED,1.24,2026-09-17 14:42:19
0,KOTAKBANKEQN,0.6,KOTAKBANK,EQ,N,415.6,9054565,415.0,417.6,412.5,415.0,3755743016.35,453.2,345.5,3051289223810.53,2026-09-17 14:41:01,0,1.34,5.82,17-Sep-2025,17-Aug-2026,8.296557811120918,-20.289435600578873,,,KOTAK MAHINDRA BANK LIMITED,0.14,2026-09-17 14:42:19
0,TATASTEELEQN,3.68,TATASTEEL,EQ,N,186.68,19782535,183.0,186.79,182.87,183.0,3651064659.6,224.4,160.06,1532860911465.45,2026-09-17 14:41:02,0,9.03,0.45,17-Sep-2025,17-Aug-2026,16.809269162210338,-16.631263276271397,,,TATA STEEL LIMITED,2.01,2026-09-17 14:42:19
0,SHRIRAMFINEQN,14.0,SHRIRAMFIN,EQ,N,993.0,3635593,979.0,1005.5,978.3,979.0,3611888933.64,1153.7,603.15,1386599814354.73,2026-09-17 14:41:00,0,59.41,-11.45,17-Sep-2025,17-Aug-2026,13.929097685706855,-64.63566277045511,,,SHRIRAM FINANCE LIMITED,1.43,2026-09-17 14:42:19
0,BAJFINANCEEQN,6.3,BAJFINANCE,EQ,N,1012.5,3388563,1010.0,1027.9,1010.0,1006.2,3446676855.45,1176.4,787.9,2705067473657.74,2026-09-17 14:41:02,0,0.47,-7.08,17-Sep-2025,17-Aug-2026,13.93233594015641,-28.506155603502982,,,BAJAJ FINANCE LIMITED,0.63,2026-09-17 14:42:19
0,TECHMEQN,-2.5,TECHM,EQ,N,1555.5,1974131,1545.1,1569.7,1538.0,1558.0,3070030342.03,1854.0,1304.1,986015584147.96,2026-09-17 14:41:02,0,0.45,-3.47,17-Sep-2025,17-Aug-2026,16.100323624595468,-19.277662755923625,,,TECH MAHINDRA LIMITED,-0.16,2026-09-17 14:42:19
0,ITCEQN,2.15,ITC,EQ,N,266.3,11513138,264.8,268.5,264.1,264.15,3064682204.22,426.4,255.5,2559928322216.93,2026-09-17 14:40:56,0,-34.97,-2.53,17-Sep-2025,17-Aug-2026,37.546904315197,-4.227005870841487,,,ITC LIMITED,0.81,2026-09-17 14:42:19
0,BELEQN,8.45,BEL,EQ,N,394.2,6484500,387.0,395.9,387.0,385.75,2551521060.0,473.45,380.45,1407599955843.47,2026-09-17 14:41:00,0,-4.37,-4.42,17-Sep-2025,17-Aug-2026,16.738831978033584,-3.6141411486397685,,,BHARAT ELECTRONICS LIMITED,2.19,2026-09-17 14:42:19
0,MARUTIEQN,223.0,MARUTI,EQ,N,12389.0,199443,12165.0,12409.0,12127.0,12166.0,2454696577.68,17370.0,12127.0,1611299112802.74,2026-09-17 14:41:01,0,-21.59,-9.96,17-Sep-2025,17-Aug-2026,28.67587795048935,-2.1604683763502925,,,MARUTI SUZUKI INDIA LIMITED,1.83,2026-09-17 14:42:19
0,SBILIFEEQN,70.0,SBILIFE,EQ,N,1767.9,1380868,1693.0,1771.1,1689.0,1697.9,2410719354.4,2132.0,1652.9,791915403122.4,2026-09-17 14:41:02,0,-2.06,-1.32,17-Sep-2025,17-Aug-2026,17.077861163227016,-6.957468691390889,,,SBI LIFE INSURANCE COMPANY LIMITED,4.12,2026-09-17 14:42:19
0,JIOFINEQN,4.18,JIOFIN,EQ,N,229.02,9847946,225.0,230.36,225.0,224.84,2250551099.38,321.6,223.3,749268787465.88,2026-09-17 14:40:56,0,-27.48,-8.28,17-Sep-2025,17-Aug-2026,28.78731343283582,-2.561576354679803,,,JIO FINANCIAL SERVICES LIMITED,1.86,2026-09-17 14:42:19
0,DRREDDYEQN,34.2,DRREDDY,EQ,N,1174.2,1916976,1140.0,1189.8,1140.0,1140.0,2242440185.28,1414.9,1101.0,713595055274.04,2026-09-17 14:41:02,0,-10.45,-1.48,17-Sep-2025,17-Aug-2026,17.011802954272387,-6.64850136239782,,,DR. REDDY'S LABORATORIES LIMITED,3.0,2026-09-17 14:42:19
0,HINDALCOEQN,6.0,HINDALCO,EQ,N,978.7,2193130,972.0,987.2,970.5,972.7,2150451690.2,1176.0,731.95,1411940702509.24,2026-09-17 14:40:57,0,30.42,-6.82,17-Sep-2025,17-Aug-2026,16.777210884353742,-33.71131907917207,,,HINDALCO INDUSTRIES LIMITED,0.62,2026-09-17 14:42:19
0,INDIGOEQN,109.0,INDIGO,EQ,N,4842.5,435636,4746.5,4854.0,4746.5,4733.5,2095557276.24,5970.0,3895.2,1092744726490.84,2026-09-17 14:40:57,0,-15.74,-8.22,17-Sep-2025,17-Aug-2026,18.88609715242881,-24.31967549804888,,,INTERGLOBE AVIATION LIMITED,2.3,2026-09-17 14:42:19
0,SUNPHARMAEQN,7.1,SUNPHARMA,EQ,N,1860.6,1063598,1853.5,1864.2,1847.4,1853.5,1975877912.54,2046.9,1548.0,1961892167574.96,2026-09-17 14:41:01,0,14.79,-1.18,17-Sep-2025,17-Aug-2026,9.101568225120914,-20.1937984496124,,,SUN PHARMACEUTICAL INDUSTRIES LIMITED,0.38,2026-09-17 14:42:19
0,TITANEQN,-48.5,TITAN,EQ,N,4860.0,398793,4895.0,4915.5,4845.5,4908.5,1941499792.92,5186.7,3303.1,2000091220398.6,2026-09-17 14:41:01,0,37.95,-4.11,17-Sep-2025,17-Aug-2026,6.298802706923477,-47.13451000575217,,,TITAN COMPANY LIMITED,-0.99,2026-09-17 14:42:19
0,ONGCEQN,-4.42,ONGC,EQ,N,232.38,7959653,235.1,235.65,231.25,236.8,1853564394.11,307.5,227.65,900115754247.57,2026-09-17 14:41:00,0,-1.89,-2.55,17-Sep-2025,17-Aug-2026,24.429268292682927,-2.077750933450472,,,OIL & NATURAL GAS CORPORATION LIMITED,-1.87,2026-09-17 14:42:19
0,HINDUNILVREQN,-9.6,HINDUNILVR,EQ,N,1952.4,922571,1962.0,1968.9,1949.0,1962.0,1806744594.98,2667.2,1926.2,1728002575089.16,2026-09-17 14:40:57,0,-24.03,-5.0,17-Sep-2025,17-Aug-2026,26.799640071985603,-1.36019104973523,,,HINDUSTAN UNILEVER LIMITED,-0.49,2026-09-17 14:42:19
0,TMPVEQN,9.35,TMPV,EQ,N,310.35,5141294,301.0,312.5,299.75,301.0,1569534232.32,739.7,294.3,646225709374.96,2026-09-17 14:41:01,0,-56.86,-6.04,17-Sep-2025,17-Aug-2026,58.04380154116534,-5.45361875637105,,,TATA MOTORS PASSENGER VEHICLES LIMITED,3.11,2026-09-17 14:42:19
0,ADANIENTEQN,5.3,ADANIENT,EQ,N,2925.3,500751,2930.1,2945.0,2907.0,2920.0,1466990114.58,3245.0,1753.0,875716756261.93,2026-09-17 14:41:01,0,25.47,-2.7,17-Sep-2025,17-Aug-2026,9.852080123266564,-66.87393040501996,,,ADANI ENTERPRISES LIMITED,0.18,2026-09-17 14:42:19
0,TATACONSUMEQN,11.1,TATACONSUM,EQ,N,1011.2,1420738,1003.1,1020.3,999.0,1000.1,1437133316.52,1282.7,986.0,656704250138.03,2026-09-17 14:41:01,0,-11.04,-5.75,17-Sep-2025,17-Aug-2026,21.16628985733219,-2.5557809330628802,,,TATA CONSUMER PRODUCTS LIMITED,1.11,2026-09-17 14:42:19
0,ULTRACEMCOEQN,115.0,ULTRACEMCO,EQ,N,10815.0,129771,10740.0,10834.0,10703.0,10700.0,1398259166.22,13110.0,10325.0,1276350164125.06,2026-09-17 14:41:01,0,-14.98,-7.41,17-Sep-2025,17-Aug-2026,17.505720823798626,-4.745762711864407,,,ULTRATECH CEMENT LIMITED,1.07,2026-09-17 14:42:19
0,JSWSTEELEQN,4.2,JSWSTEEL,EQ,N,1253.1,1104132,1248.9,1256.6,1242.1,1248.9,1379944173.6,1351.0,1073.2,1170272527560.08,2026-09-17 14:40:58,0,12.87,-1.86,17-Sep-2025,17-Aug-2026,7.246484085862324,-16.762951919493105,,,JSW STEEL LIMITED,0.34,2026-09-17 14:42:19
0,GRASIMEQN,-18.7,GRASIM,EQ,N,3168.3,386291,3190.0,3205.0,3159.0,3187.0,1230893094.04,3411.1,2502.5,1192371551038.26,2026-09-17 14:40:56,0,10.55,-2.54,17-Sep-2025,17-Aug-2026,7.117938494913664,-26.605394605394604,,,GRASIM INDUSTRIES LIMITED,-0.59,2026-09-17 14:42:19
0,BAJAJ-AUTOEQN,-93.0,BAJAJ-AUTO,EQ,N,11500.0,104283,11568.0,11576.0,11435.0,11593.0,1200583065.42,12470.0,8491.5,1246378364332.21,2026-09-17 14:41:00,0,26.6,-1.4,17-Sep-2025,17-Aug-2026,7.778668805132318,-35.429547194253075,,,BAJAJ AUTO LIMITED,-0.8,2026-09-17 14:42:19
0,EICHERMOTEQN,27.5,EICHERMOT,EQ,N,7527.5,158644,7495.0,7550.5,7489.0,7500.0,1194240303.2,8230.0,6442.0,1034320051896.51,2026-09-17 14:40:57,0,9.22,-6.52,17-Sep-2025,17-Aug-2026,8.53584447144593,-16.850357031977648,,,EICHER MOTORS LIMITED,0.37,2026-09-17 14:42:19
